20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
4
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
13
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
6
2
4
8
20
1
3
7
11
9
15
12
0
14
13
5
10
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
8
5
10
6
2
4
8
20
1
3
7
11
9
15
12
0
14
13
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
14
13
5
10
6
2
4
8
20
1
3
7
11
9
15
12
0
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
12
0
2
13
5
10
6
2
4
8
15
15
1
3
7
11
9
16
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
9
15
12
0
14
13
5
10
6
2
4
8
20
1
3
7
11
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
7
11
9
15
12
0
14
13
5
10
6
2
4
8
3
20
1
3
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
20
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
2
4
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
10
6
2
4
8
20
1
3
7
11
9
15
12
0
14
13
5
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
13
5
10
6
2
4
8
20
1
3
7
11
9
15
12
0
14
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
0
14
13
5
10
6
2
4
8
20
1
3
7
11
9
15
12
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
15
12
0
14
13
5
10
6
2
4
8
20
1
3
7
11
9
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
11
9
15
12
0
14
13
5
10
6
2
4
8
20
1
3
7
0
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
21
15
8
1
3
7
11
9
15
8
12
0
14
13
5
10
6
2
4
8
20
1
4
20
1
3
7
11
9
15
12
0
10
13
5
10
6
2
14
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
0
4
8
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
6
2
4
8
20
1
3
7
11
9
15
12
0
14
13
5
10
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
5
10
6
2
4
8
21
8
15
1
3
7
11
9
15
12
0
14
13
20
1
3
7
11
9
15
12
0
14
13
5
10
6
2
4
8
14
13
